age,education_num,is_male,hours_per_week,is_us_native,had_capital_loss_or_gain,high_income,test,sex,education_simp,workclass_simp,maritalstat_simp,occupation,race,salary
17,3,1,48,0,0,0,0,Male,not_highschool,private,single,Other_service,White,<50K
30,9,1,40,1,0,0,0,Male,hs_grad,private,single,Craft_repair,White,<50K
49,14,1,60,1,0,0,0,Male,masters,private,single,Prof_specialty,White,<50K
19,9,1,30,0,0,0,0,Male,hs_grad,private,single,Sales,Black,<50K
45,9,1,40,1,0,0,0,Male,hs_grad,private,married,Other_service,Black,<50K
26,12,1,40,1,0,0,0,Male,assoc,private,single,Sales,White,<50K
38,11,1,40,1,1,1,0,Male,assoc,private,married,Craft_repair,White,>50K
36,9,1,40,1,1,1,0,Male,hs_grad,government,married,Protective_serv,White,>50K
33,9,1,20,1,0,0,0,Male,hs_grad,private,single,Farming_fishing,White,<50K
22,10,0,40,1,0,0,0,Female,,government,single,Protective_serv,Black,<50K
43,13,1,42,1,0,0,0,Male,bachelors,self_emp,single,Sales,White,<50K
67,7,1,8,1,0,0,0,Male,not_highschool,unknown,married,unknown,White,<50K
30,11,0,40,1,0,0,0,Female,assoc,unknown,separated,unknown,White,<50K
56,12,1,25,0,0,0,0,Male,assoc,private,married,Other_service,White,<50K
31,13,1,25,1,0,0,0,Male,bachelors,private,single,Prof_specialty,White,<50K
33,13,1,40,1,0,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
26,9,1,40,1,0,0,0,Male,hs_grad,private,married,Other_service,White,<50K
33,13,1,40,1,0,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
46,7,1,30,1,0,0,0,Male,not_highschool,government,married,Transport_moving,White,<50K
59,13,1,40,1,0,1,0,Male,bachelors,unknown,married,unknown,White,>50K
38,9,1,40,1,0,1,0,Male,hs_grad,government,married,Adm_clerical,White,>50K
65,7,1,40,1,0,0,0,Male,not_highschool,private,separated,Other_service,Other,<50K
40,11,1,40,1,0,1,0,Male,assoc,private,married,Tech_support,White,>50K
42,9,0,35,1,0,0,0,Female,hs_grad,private,married,Adm_clerical,White,<50K
26,5,1,40,0,0,0,0,Male,,self_emp,married,Craft_repair,White,<50K
36,6,0,24,1,0,0,0,Female,not_highschool,private,married,Other_service,White,<50K
62,14,1,40,1,0,1,0,Male,masters,private,married,Prof_specialty,White,>50K
43,13,1,45,1,0,0,0,Male,bachelors,private,married,Transport_moving,White,<50K
43,13,1,45,1,1,1,0,Male,bachelors,private,separated,Exec_managerial,White,>50K
22,9,1,55,1,0,0,0,Male,hs_grad,private,married,Sales,White,<50K
28,9,1,40,1,0,0,0,Male,hs_grad,private,married,Craft_repair,White,<50K
56,10,1,45,1,0,0,0,Male,,self_emp,married,Sales,White,<50K
22,12,0,15,1,0,0,0,Female,assoc,private,single,Sales,White,<50K
57,13,0,45,1,0,1,0,Female,bachelors,private,separated,Exec_managerial,White,>50K
39,9,0,40,1,0,0,0,Female,hs_grad,private,separated,Sales,White,<50K
26,10,0,15,1,0,0,0,Female,,government,single,Adm_clerical,White,<50K
17,7,1,10,1,0,0,0,Male,not_highschool,private,single,Other_service,White,<50K
40,11,1,38,1,0,1,0,Male,assoc,government,married,Machine_op_inspct,White,>50K
45,9,1,40,1,0,0,0,Male,hs_grad,private,married,Machine_op_inspct,Black,<50K
44,9,1,40,1,0,0,0,Male,hs_grad,private,single,Craft_repair,Black,<50K
20,10,0,10,1,0,0,0,Female,,government,single,Adm_clerical,White,<50K
33,9,0,40,1,0,0,0,Female,hs_grad,private,married,Craft_repair,White,<50K
23,10,1,40,1,0,0,0,Male,,private,single,Sales,White,<50K
46,14,1,30,1,0,0,0,Male,masters,self_emp,separated,Exec_managerial,White,<50K
38,9,1,50,1,0,0,0,Male,hs_grad,private,married,Sales,White,<50K
54,9,1,40,1,0,0,0,Male,hs_grad,private,separated,Transport_moving,White,<50K
46,3,0,45,1,1,0,0,Female,not_highschool,private,separated,Craft_repair,White,<50K
25,10,1,40,1,0,0,0,Male,,private,married,Craft_repair,White,<50K
46,10,0,40,1,0,0,0,Female,,private,separated,Sales,White,<50K
36,10,0,40,1,0,0,0,Female,,government,married,Transport_moving,White,<50K
23,9,0,25,1,0,0,0,Female,hs_grad,private,single,Other_service,White,<50K
29,9,1,40,1,0,0,0,Male,hs_grad,private,separated,Machine_op_inspct,White,<50K
44,10,0,6,1,1,1,0,Female,,private,married,Adm_clerical,White,>50K
19,10,0,16,1,0,0,0,Female,,private,single,Adm_clerical,White,<50K
19,9,0,40,1,0,0,0,Female,hs_grad,private,single,Other_service,White,<50K
35,9,0,40,1,0,1,0,Female,hs_grad,private,married,Other_service,White,>50K
27,13,1,50,1,0,0,0,Male,bachelors,private,single,Craft_repair,White,<50K
46,12,1,40,1,0,0,0,Male,assoc,self_emp,separated,Craft_repair,White,<50K
34,13,1,45,0,1,1,0,Male,bachelors,government,married,Exec_managerial,White,>50K
34,9,0,35,1,0,0,0,Female,hs_grad,private,single,Other_service,White,<50K
44,10,1,40,1,0,0,0,Male,,private,married,Tech_support,White,<50K
45,10,0,40,1,0,0,0,Female,,private,separated,Handlers_cleaners,White,<50K
20,9,0,35,1,0,0,0,Female,hs_grad,unknown,single,unknown,White,<50K
25,13,1,55,1,0,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
52,13,1,50,1,0,1,0,Male,bachelors,self_emp,married,Exec_managerial,White,>50K
20,10,1,40,1,0,0,0,Male,,private,single,Handlers_cleaners,White,<50K
28,10,0,40,1,0,0,0,Female,,private,single,Other_service,White,<50K
50,13,1,40,1,0,1,0,Male,bachelors,government,married,Protective_serv,White,>50K
34,11,0,64,1,0,0,0,Female,assoc,private,separated,Tech_support,White,<50K
28,4,1,40,0,1,0,0,Male,,private,married,Handlers_cleaners,Other,<50K
41,14,1,65,1,1,1,0,Male,masters,private,married,Exec_managerial,White,>50K
28,9,1,40,1,0,0,0,Male,hs_grad,private,married,Adm_clerical,White,<50K
46,9,1,25,1,0,0,0,Male,hs_grad,self_emp,married,Craft_repair,White,<50K
28,10,0,40,1,1,1,0,Female,,unknown,married,unknown,White,>50K
32,10,1,50,1,0,0,0,Male,,private,married,Exec_managerial,White,<50K
41,10,0,24,1,0,0,0,Female,,government,separated,Other_service,Black,<50K
24,9,0,40,1,0,0,0,Female,hs_grad,private,single,Handlers_cleaners,Black,<50K
33,10,0,40,1,0,0,0,Female,,private,separated,Exec_managerial,White,<50K
46,16,1,60,1,1,1,0,Male,doctorate,private,married,Exec_managerial,White,>50K
31,10,1,40,1,0,0,0,Male,,government,married,Machine_op_inspct,White,<50K
35,8,1,50,1,0,1,0,Male,not_highschool,private,separated,Craft_repair,White,>50K
52,2,1,40,0,0,0,0,Male,not_highschool,private,married,Machine_op_inspct,White,<50K
30,7,0,19,1,0,0,0,Female,not_highschool,private,single,Other_service,White,<50K
34,7,1,40,1,0,0,0,Male,not_highschool,government,separated,Machine_op_inspct,Black,<50K
34,9,0,40,1,0,0,0,Female,hs_grad,government,separated,Transport_moving,White,<50K
20,10,1,30,1,0,0,0,Male,,private,married,Sales,White,<50K
17,7,1,18,1,1,0,0,Male,not_highschool,private,single,Handlers_cleaners,White,<50K
32,13,0,40,1,0,1,0,Female,bachelors,government,married,Exec_managerial,White,>50K
29,9,1,40,1,0,0,0,Male,hs_grad,private,separated,Farming_fishing,White,<50K
33,6,0,35,1,0,0,0,Female,not_highschool,private,single,Craft_repair,White,<50K
25,9,1,60,1,0,0,0,Male,hs_grad,private,married,Transport_moving,White,<50K
36,14,1,40,1,1,0,0,Male,masters,government,single,Prof_specialty,White,<50K
23,9,1,72,0,0,0,0,Male,hs_grad,private,single,Handlers_cleaners,White,<50K
63,9,1,40,1,0,1,0,Male,hs_grad,self_emp,married,Exec_managerial,White,>50K
47,14,1,40,1,0,0,0,Male,masters,government,married,Prof_specialty,White,<50K
80,9,1,24,1,0,0,0,Male,hs_grad,unknown,separated,unknown,White,<50K
17,7,1,40,1,0,0,0,Male,not_highschool,unknown,single,unknown,White,<50K
40,13,0,40,1,1,0,0,Female,bachelors,self_emp,married,Prof_specialty,White,<50K
30,12,0,25,1,0,1,0,Female,assoc,private,married,Other_service,White,>50K
27,10,1,40,0,1,0,0,Male,,private,single,Craft_repair,Asian_Pac_Islander,<50K
33,14,1,50,1,0,1,0,Male,masters,private,married,Prof_specialty,White,>50K
34,9,1,60,1,1,0,0,Male,hs_grad,government,single,Farming_fishing,Black,<50K
34,10,0,40,1,0,0,0,Female,,government,single,Protective_serv,White,<50K
23,10,1,40,1,0,0,0,Male,,private,married,Adm_clerical,White,<50K
42,10,0,40,1,0,0,0,Female,,government,married,Adm_clerical,White,<50K
29,13,1,40,1,0,0,0,Male,bachelors,private,single,Prof_specialty,White,<50K
45,9,0,28,1,0,0,0,Female,hs_grad,private,separated,Adm_clerical,White,<50K
24,9,1,40,1,0,0,0,Male,hs_grad,government,single,Armed_Forces,White,<50K
44,10,1,40,1,0,1,0,Male,,private,married,Prof_specialty,White,>50K
27,5,1,40,0,0,0,0,Male,,private,single,Craft_repair,White,<50K
20,10,1,35,1,0,0,0,Male,,private,single,Sales,White,<50K
44,9,0,40,1,0,0,0,Female,hs_grad,private,separated,Exec_managerial,Black,<50K
51,9,1,40,1,0,0,0,Male,hs_grad,private,married,Craft_repair,Amer_Indian_Eskimo,<50K
20,9,1,40,1,0,0,0,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
17,7,0,5,1,0,0,0,Female,not_highschool,unknown,single,unknown,White,<50K
19,9,0,40,1,0,0,0,Female,hs_grad,private,single,Machine_op_inspct,Black,<50K
45,10,1,55,1,0,1,0,Male,,self_emp,married,Craft_repair,White,>50K
60,9,1,40,1,0,1,0,Male,hs_grad,private,married,Craft_repair,White,>50K
42,12,1,40,0,0,1,0,Male,assoc,private,married,Exec_managerial,Black,>50K
44,9,0,40,1,0,1,0,Female,hs_grad,self_emp,married,Sales,White,>50K
40,11,1,40,1,0,1,0,Male,assoc,private,married,Machine_op_inspct,Asian_Pac_Islander,>50K
30,9,0,40,1,0,0,0,Female,hs_grad,private,married,Exec_managerial,White,<50K
38,10,1,50,1,0,0,0,Male,,private,married,Transport_moving,Black,<50K
23,9,1,60,1,0,0,0,Male,hs_grad,private,married,Transport_moving,White,<50K
32,10,1,40,1,0,0,0,Male,,unknown,married,unknown,White,<50K
44,12,1,40,1,0,0,0,Male,assoc,private,single,Farming_fishing,White,<50K
54,9,1,40,1,0,0,0,Male,hs_grad,government,married,Transport_moving,Black,<50K
32,13,1,50,1,0,0,0,Male,bachelors,private,married,Prof_specialty,White,<50K
50,2,1,40,1,0,0,0,Male,not_highschool,private,married,Craft_repair,White,<50K
24,13,0,20,1,0,0,0,Female,bachelors,private,single,Tech_support,White,<50K
37,9,0,60,1,0,0,0,Female,hs_grad,private,married,Adm_clerical,White,<50K
52,9,1,40,1,0,0,0,Male,hs_grad,private,separated,Transport_moving,White,<50K
38,10,1,40,1,0,0,0,Male,,private,married,Transport_moving,White,<50K
49,14,1,45,1,1,1,0,Male,masters,private,married,Exec_managerial,White,>50K
30,13,0,16,1,0,1,0,Female,bachelors,private,married,Tech_support,White,>50K
60,10,1,40,1,0,1,0,Male,,private,single,Prof_specialty,White,>50K
22,10,1,40,1,0,0,0,Male,,unknown,single,unknown,White,<50K
35,9,1,40,1,0,0,0,Male,hs_grad,private,single,Craft_repair,White,<50K
30,9,1,60,1,0,0,0,Male,hs_grad,private,single,Transport_moving,White,<50K
67,11,0,24,1,0,0,0,Female,assoc,private,separated,Other_service,White,<50K
46,13,0,40,1,0,0,0,Female,bachelors,private,single,Craft_repair,White,<50K
17,5,1,6,1,0,0,0,Male,,private,single,Other_service,White,<50K
22,10,1,30,1,0,0,0,Male,,private,single,Handlers_cleaners,White,<50K
27,6,1,40,1,0,0,0,Male,not_highschool,private,single,Other_service,White,<50K
23,9,0,35,1,0,0,0,Female,hs_grad,private,single,Other_service,White,<50K
33,12,1,45,0,0,0,0,Male,assoc,private,married,Craft_repair,White,<50K
43,10,1,20,1,0,0,0,Male,,self_emp,married,Craft_repair,White,<50K
28,13,1,20,1,0,0,0,Male,bachelors,government,single,Prof_specialty,White,<50K
41,9,0,40,1,0,0,0,Female,hs_grad,private,married,Craft_repair,White,<50K
52,8,1,40,1,1,0,0,Male,not_highschool,unknown,single,unknown,Black,<50K
25,10,0,20,1,0,0,0,Female,,private,married,Adm_clerical,Black,<50K
63,2,1,35,1,0,0,0,Male,not_highschool,unknown,married,unknown,White,<50K
59,9,1,45,1,0,0,0,Male,hs_grad,government,married,Transport_moving,White,<50K
45,13,0,40,1,0,0,0,Female,bachelors,government,separated,Prof_specialty,White,<50K
38,13,1,60,1,1,1,0,Male,bachelors,private,married,Sales,White,>50K
40,9,0,35,1,0,0,0,Female,hs_grad,private,single,Other_service,White,<50K
46,9,1,40,1,0,0,0,Male,hs_grad,government,separated,Adm_clerical,White,<50K
35,12,0,60,1,0,0,0,Female,assoc,private,single,Exec_managerial,White,<50K
34,9,0,25,1,0,0,0,Female,hs_grad,private,separated,Prof_specialty,White,<50K
33,13,1,20,1,0,0,0,Male,bachelors,private,single,Craft_repair,White,<50K
41,9,0,36,1,0,0,0,Female,hs_grad,private,separated,Adm_clerical,White,<50K
20,10,1,40,1,0,0,0,Male,,private,single,Machine_op_inspct,White,<50K
23,3,1,40,0,0,0,0,Male,not_highschool,private,single,Other_service,White,<50K
26,10,0,35,1,0,0,0,Female,,private,single,Prof_specialty,White,<50K
72,9,1,20,1,0,0,0,Male,hs_grad,unknown,married,unknown,White,<50K
23,9,1,40,0,0,0,0,Male,hs_grad,government,single,Farming_fishing,White,<50K
62,9,1,40,1,0,0,0,Male,hs_grad,government,married,Transport_moving,White,<50K
52,10,1,40,1,0,0,0,Male,,private,married,Adm_clerical,White,<50K
58,10,0,42,0,0,0,0,Female,,private,separated,Other_service,White,<50K
25,13,0,40,1,0,0,0,Female,bachelors,private,single,Sales,White,<50K
24,13,1,40,1,0,0,0,Male,bachelors,private,single,Exec_managerial,Black,<50K
19,10,1,8,1,0,0,0,Male,,private,single,Protective_serv,White,<50K
43,10,1,40,1,0,0,0,Male,,private,married,Exec_managerial,White,<50K
47,9,0,40,1,0,0,0,Female,hs_grad,government,separated,Adm_clerical,Black,<50K
39,9,0,40,1,0,0,0,Female,hs_grad,private,separated,Other_service,White,<50K
49,11,1,42,1,1,0,0,Male,assoc,private,married,Handlers_cleaners,White,<50K
53,3,0,30,1,0,0,0,Female,not_highschool,unknown,separated,unknown,Black,<50K
32,11,1,45,1,0,0,0,Male,assoc,private,single,Craft_repair,White,<50K
34,10,1,50,1,0,1,0,Male,,private,married,Prof_specialty,White,>50K
28,9,1,45,1,0,0,0,Male,hs_grad,private,separated,Craft_repair,White,<50K
57,11,0,38,1,0,0,0,Female,assoc,unknown,separated,unknown,White,<50K
25,10,0,20,1,0,0,0,Female,,private,single,Adm_clerical,Amer_Indian_Eskimo,<50K
20,10,1,24,1,0,0,0,Male,,unknown,single,unknown,White,<50K
21,10,0,35,1,0,0,0,Female,,unknown,single,unknown,White,<50K
34,13,1,50,1,0,1,0,Male,bachelors,private,married,Prof_specialty,White,>50K
38,13,1,80,1,1,1,0,Male,bachelors,self_emp,married,Exec_managerial,White,>50K
50,9,1,50,1,1,1,0,Male,hs_grad,private,married,Exec_managerial,White,>50K
24,10,1,50,1,0,0,0,Male,,government,separated,Handlers_cleaners,Black,<50K
37,10,1,45,1,0,1,0,Male,,government,married,Tech_support,White,>50K
44,10,1,58,1,0,1,0,Male,,private,separated,Machine_op_inspct,White,>50K
28,10,0,40,1,0,0,0,Female,,private,married,Sales,White,<50K
42,13,1,40,1,0,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
74,10,0,9,1,0,0,0,Female,,private,separated,Adm_clerical,White,<50K
38,9,1,50,1,0,0,0,Male,hs_grad,self_emp,married,Craft_repair,White,<50K
44,14,1,40,1,0,0,0,Male,masters,self_emp,married,Prof_specialty,White,<50K
44,7,0,46,0,0,0,0,Female,not_highschool,private,separated,Machine_op_inspct,Other,<50K
26,9,1,40,1,0,0,0,Male,hs_grad,private,single,Machine_op_inspct,White,<50K
36,9,1,40,1,0,0,0,Male,hs_grad,private,married,Other_service,Black,<50K
41,12,0,50,1,0,1,0,Female,assoc,private,married,Exec_managerial,White,>50K
67,15,1,48,1,1,1,0,Male,prof_school,private,married,Prof_specialty,White,>50K
39,8,1,50,1,0,0,0,Male,not_highschool,government,married,Tech_support,White,<50K
57,2,0,30,1,0,0,0,Female,not_highschool,private,separated,Priv_house_serv,Black,<50K
29,11,1,40,1,0,0,0,Male,assoc,private,separated,Craft_repair,White,<50K
31,13,0,45,1,0,0,0,Female,bachelors,self_emp,single,Farming_fishing,White,<50K
34,9,0,40,1,0,0,0,Female,hs_grad,unknown,single,unknown,Black,<50K
44,10,1,40,1,0,0,0,Male,,private,married,Transport_moving,White,<50K
29,16,1,40,1,0,0,0,Male,doctorate,private,single,Prof_specialty,White,<50K
30,10,0,40,1,0,0,0,Female,,private,single,Handlers_cleaners,White,<50K
27,9,1,40,1,0,0,0,Male,hs_grad,private,single,Transport_moving,White,<50K
27,10,1,50,1,0,0,0,Male,,private,married,Sales,White,<50K
32,9,0,45,1,0,0,0,Female,hs_grad,private,single,Handlers_cleaners,White,<50K
58,6,0,8,1,0,0,0,Female,not_highschool,private,married,Other_service,White,<50K
35,10,1,40,1,0,0,0,Male,,government,married,Protective_serv,White,<50K
21,9,1,36,1,0,0,0,Male,hs_grad,private,single,Handlers_cleaners,White,<50K
28,10,1,40,1,0,0,0,Male,,private,single,Craft_repair,White,<50K
46,10,1,50,1,0,0,0,Male,,self_emp,separated,Exec_managerial,White,<50K
36,9,0,40,1,0,0,0,Female,hs_grad,self_emp,separated,Other_service,White,<50K
72,7,0,40,1,0,0,0,Female,not_highschool,private,separated,Adm_clerical,White,<50K
35,9,0,40,1,0,0,0,Female,hs_grad,private,married,Machine_op_inspct,Black,<50K
33,11,0,40,1,0,1,0,Female,assoc,government,separated,Craft_repair,Black,>50K
69,7,0,40,1,0,0,0,Female,not_highschool,private,single,Machine_op_inspct,White,<50K
35,9,1,40,1,0,0,0,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
31,9,0,20,0,0,0,0,Female,hs_grad,private,separated,Adm_clerical,White,<50K
34,9,0,32,1,0,0,0,Female,hs_grad,private,married,Tech_support,White,<50K
30,7,1,40,0,0,0,0,Male,not_highschool,private,married,Other_service,White,<50K
28,13,1,55,1,0,0,0,Male,bachelors,private,single,Transport_moving,White,<50K
54,13,1,35,1,0,1,0,Male,bachelors,private,married,Sales,White,>50K
47,10,1,50,1,0,1,0,Male,,private,married,Prof_specialty,White,>50K
24,9,0,40,1,0,0,0,Female,hs_grad,private,single,Handlers_cleaners,Black,<50K
52,13,1,60,1,0,1,0,Male,bachelors,self_emp,married,Prof_specialty,White,>50K
20,9,1,48,1,0,0,0,Male,hs_grad,private,single,Handlers_cleaners,Amer_Indian_Eskimo,<50K
43,14,1,45,1,1,0,0,Male,masters,self_emp,married,Exec_managerial,White,<50K
45,4,0,40,0,0,0,0,Female,,private,separated,Other_service,White,<50K
29,9,1,35,1,0,0,0,Male,hs_grad,self_emp,separated,Craft_repair,White,<50K
47,14,1,42,1,0,0,0,Male,masters,private,separated,Exec_managerial,White,<50K
24,9,1,40,1,0,0,0,Male,hs_grad,private,single,Craft_repair,White,<50K
51,9,1,40,1,0,0,0,Male,hs_grad,private,married,Prof_specialty,White,<50K
17,7,1,12,1,0,0,0,Male,not_highschool,private,single,Sales,White,<50K
37,11,1,40,1,1,1,0,Male,assoc,private,married,Craft_repair,White,>50K
27,16,0,70,1,0,0,0,Female,doctorate,private,single,Prof_specialty,White,<50K
29,13,1,40,1,0,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
18,8,1,25,1,0,0,0,Male,not_highschool,unknown,single,unknown,White,<50K
36,12,0,35,1,0,0,0,Female,assoc,self_emp,separated,Sales,White,<50K
58,13,0,40,1,0,0,0,Female,bachelors,government,single,Prof_specialty,White,<50K
26,10,1,45,1,0,0,0,Male,,self_emp,married,Craft_repair,White,<50K
65,10,1,30,1,0,1,0,Male,,unknown,married,unknown,White,>50K
57,9,1,40,1,0,1,0,Male,hs_grad,private,married,Sales,White,>50K
59,9,1,40,1,0,0,0,Male,hs_grad,private,married,Craft_repair,White,<50K
27,9,1,40,1,0,0,0,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
31,13,1,40,1,0,0,0,Male,bachelors,self_emp,single,Tech_support,White,<50K
21,10,0,24,1,0,0,0,Female,,private,single,Sales,White,<50K
29,10,1,60,1,0,0,0,Male,,private,single,Adm_clerical,White,<50K
18,7,1,40,1,0,0,0,Male,not_highschool,private,single,Other_service,White,<50K
52,6,1,47,1,1,1,0,Male,not_highschool,private,married,Craft_repair,White,>50K
57,13,1,80,1,0,0,0,Male,bachelors,self_emp,separated,Prof_specialty,White,<50K
42,9,1,40,1,0,0,0,Male,hs_grad,unknown,married,unknown,White,<50K
55,9,0,40,1,0,0,0,Female,hs_grad,unknown,married,unknown,Asian_Pac_Islander,<50K
60,4,1,48,1,0,1,0,Male,,private,single,Transport_moving,White,>50K
31,13,1,40,0,1,1,0,Male,bachelors,private,married,Prof_specialty,White,>50K
23,13,0,40,1,0,0,0,Female,bachelors,private,single,Adm_clerical,White,<50K
27,9,1,40,1,0,0,0,Male,hs_grad,private,single,Sales,White,<50K
23,10,0,25,1,0,0,0,Female,,unknown,single,unknown,Amer_Indian_Eskimo,<50K
42,15,1,50,1,1,1,0,Male,prof_school,self_emp,married,Prof_specialty,White,>50K
25,10,1,40,1,1,0,0,Male,,private,single,Tech_support,White,<50K
49,13,0,45,1,0,0,0,Female,bachelors,private,single,Prof_specialty,White,<50K
32,13,1,40,1,0,0,0,Male,bachelors,private,single,Tech_support,White,<50K
19,10,1,28,1,0,0,0,Male,,private,single,Adm_clerical,White,<50K
60,4,0,40,1,0,0,0,Female,,private,separated,Other_service,White,<50K
42,5,1,40,1,0,0,0,Male,,government,married,Other_service,White,<50K
35,12,1,40,1,0,0,0,Male,assoc,self_emp,single,Farming_fishing,White,<50K
48,9,0,37,1,0,0,0,Female,hs_grad,private,single,Adm_clerical,Black,<50K
51,14,1,40,1,0,1,0,Male,masters,private,married,Craft_repair,White,>50K
29,9,1,40,1,0,0,0,Male,hs_grad,private,single,Craft_repair,Amer_Indian_Eskimo,<50K
36,9,1,40,1,0,0,0,Male,hs_grad,government,separated,Exec_managerial,Black,<50K
17,6,0,21,1,0,0,0,Female,not_highschool,private,single,Other_service,White,<50K
52,14,0,60,1,1,0,0,Female,masters,private,separated,Prof_specialty,White,<50K
24,9,1,40,1,0,0,0,Male,hs_grad,private,single,Craft_repair,White,<50K
24,9,1,50,1,0,0,0,Male,hs_grad,private,married,Handlers_cleaners,White,<50K
26,13,1,40,1,1,0,0,Male,bachelors,government,single,Prof_specialty,White,<50K
27,13,0,20,1,0,0,0,Female,bachelors,private,single,Other_service,White,<50K
39,9,1,60,1,0,0,0,Male,hs_grad,private,single,Handlers_cleaners,White,<50K
